Dialogue ID,Character Name,Dialogue
4744,Ginny Weasley,"Harry Dimpleton.  Harry Potter, of course."
4745,Molly Weasley,"I think I'd know if Harry Potter was in my house, wouldn't I?"
4746,Ginny Weasley,Well his trunk's in the kitchen. And his owl.
4747,Molly Weasley,I seriously doubt that.
4748,Ron Weasley,Harry?  Did someone say Harry?
4749,Ginny Weasley,"Me, nosy.  Is he up there with you?"
4750,Ron Weasley,"'Course not.  Think I'd know if my best friend was in my room, wouldn't I?"
4751,Hermione Granger,Was that an owl I heard?
4752,Ginny Weasley,"Harry's.  Haven't seen him, have you?  Apparently, he's wandering about the house."
4753,Hermione Granger,Really?
4754,Harry Potter,Really.
4755,Ron Weasley,Harry!
4756,Hermione Granger,Harry!
4757,Molly Weasley,But why didn't you tell us you were coming?
4758,Harry Potter,Didn't know. Dumbledore.
4759,Molly Weasley,"That man.  But then, what would we do without him?  Ron!"
4760,Ron Weasley,You've a bit of...
4761,Harry Potter,When'd you get here?
4762,Hermione Granger,"A few days ago.  Though... for a bit, I wasn't sure I was coming."
4763,Ron Weasley,Mum sort of lost it last week. Said Ginny and I had no business going back to Hogwarts.  That it's too dangerous.
4764,Harry Potter,Oh come on...
4765,Hermione Granger,She's not alone.  Even my parents -- and they're Muggles -- know something bad is happening.
4766,Ron Weasley,"Anyway, Dad stepped in, told her she was being barmy.  Took a day or two, but she came round."
4767,Harry Potter,But we're talking about Hogwarts. Dumbledore. What could be safer?
4768,Hermione Granger,There's been a lot of chatter lately.  That he's gotten... old.
4769,Harry Potter,Rubbish.  He's only -- what?
4770,Ron Weasley,A hundred and fifty.  Give or take a few years.
4771,Fred Weasley,Step up!  Step up!
4772,George Weasley,Step up!  Step up!
4773,George Weasley,We've got Fainting Fancy...
4774,Fred Weasley,Nosebleed Nougats...
4775,George Weasley,And just in time for school...
4776,Fred Weasley,Puking Pastilles!
4777,Fred Weasley,"Into the cauldron, handsome."
4778,George Weasley,"Into the cauldron, handsome."
4779,Fred Weasley,"What'd you think, Harry?"
4780,Harry Potter,Amazing.
4781,George Weasley,"Pocket that and you'll pay in more than Galleons, my friend."
4782,Fred Weasley,We've got eyes in the back of our heads.
4783,George Weasley,Bloody urchins.
4784,Harry Potter,Peruvian Instant Darkness Powder?
4785,Fred Weasley,A real money spinner that.
4786,Fred Weasley,"Handy if you need to make a quick escape.  Hello, ladies!"
4787,George Weasley,"Yes, they do really work."
4788,Fred Weasley,"Then again, the way we hear it, sis, you're doing just fine on your own."
4789,Ginny Weasley,Meaning?
4790,Fred Weasley,Are you not currently dating Dean Thomas?
4791,Ginny Weasley,None of your business.
4792,Hermione Granger,These are adorable.
4793,Fred Weasley,Aren't they now.  Pygmy Puffs. Can't breed them fast enough.
4794,Ron Weasley,How much for this?
4795,Fred Weasley,Five Galleons.
4796,George Weasley,Five Galleons.
4797,Ron Weasley,How much for me?
4798,Fred Weasley,Five Galleons.
4799,George Weasley,Five Galleons.
4800,Ron Weasley,But I'm your brother!
4801,Fred Weasley,Ten Galleons.
4802,Ron Weasley,C'mon. Let's go.
4803,Lavender Brown,"Hi, Ron."
4804,Ron Weasley,Hi.
4805,Hermione Granger,How is it Fred and George are doing it?  Half the alley's closed down.
4806,Ron Weasley,Fred reckons people need a laugh these days.
4807,Harry Potter,Reckon he's right...
4808,Hermione Granger,Oh no.  Look.
4809,Hermione Granger,But everyone got their wands from Ollivander.  Young.  Old...
4810,Harry Potter,Good.  Bad.  Speaking of which...
4811,Ron Weasley,Is it just me?  Or do Draco and mummy look like two people who don't want to be followed?
4812,Ron Weasley,What're they playing at?
4813,Harry Potter,Dunno.  Let's get closer.
4814,Ron Weasley,Hey.  Where's Hermione?
4815,Ron Weasley,"Harry, where is she?"
4816,Harry Potter,I don't know.  I'm turned around.
4817,Ron Weasley,Bloody hell.
4818,Hermione Granger,Sorry.
4819,Harry Potter,What just happened?
4820,Hermione Granger,I don't know.
4821,Luna Lovegood,Quibbler...?  Quibbler...?
4822,Luna Lovegood,There's an article on Wrackspurts this month.  Quibbler...?
4823,Luna Lovegood,"He's lovely.  They've been known to sing on Boxing Day, you know. Quibbler?"
4824,Ginny Weasley,Please.  What's a Wrackspurt?
4825,Luna Lovegood,They're invisible creatures that float in through your ears and make your brain go fuzzy. Quibbler?  Quibbler?
4826,Harry Potter,"Don't you see, it was a ceremony. An initiation."
4827,Hermione Granger,"Stop, Harry, I know where you're going with this --"
4828,Harry Potter,It's happened.  He's one of them.
4829,Ron Weasley,One of what?
4830,Hermione Granger,Harry is under the impression that Draco Malfoy is now a Death Eater.
4831,Ron Weasley,You're barking.  What would You- Know-Who want with a sod like Malfoy?
4832,Harry Potter,So what's he doing in Borgin and Burke's?  Browsing for furniture?
4833,Ron Weasley,It's a creepy shop.  He's a creepy bloke.
4834,Harry Potter,"Look.  His father's a Death Eater. It only makes sense.  Besides, Hermione saw it.  With her own eyes."
4835,Hermione Granger,I told you.  I don't know what I saw.
4836,Harry Potter,I need some air.
4837,Draco Malfoy,What just happened?  Blaise?
4838,Blaise Zabini,Don't know.
4839,Pansy Parkinson,"Relax, boys.  The lights went out is all.  Come, Draco.  We'll be at Hogwarts before you know it."
4840,Draco Malfoy,Hogwarts.  What a pathetic excuse for a school.  I think I'd pitch myself off the Astronomy Tower if I thought I had to continue on for another two years.
4841,Pansy Parkinson,What's that supposed to mean?
4842,Draco Malfoy,Let's just say I don't think you'll be seeing me wasting my time in Charms Class next year.
4843,Draco Malfoy,"Amused, Blaise?  We'll see just who's laughing in the end."
4844,Hermione Granger,Where's Harry?
4845,Ron Weasley,Probably on the platform.  C'mon.
4846,Draco Malfoy,You two go on.  I want to check something.
4847,Draco Malfoy,"Didn't mummy ever tell you it's bad manners to eavesdrop, Potter? Petrificus Totalus!"
4848,Draco Malfoy,"Oh, right, she was dead before you could wipe the drool off your chin."
4849,Draco Malfoy,Enjoy the ride back to London.
4850,Luna Lovegood,"Hello, Harry."
4851,Harry Potter,Luna.  How'd you...?
4852,Luna Lovegood,Wrackspurts. Your head's full of them.
4853,Harry Potter,"Sorry I made you miss the carriages, Luna."
4854,Luna Lovegood,It's alright.  I enjoyed our walk. It was like being with a friend.
4855,Harry Potter,"I am your friend, Luna."
4856,Luna Lovegood,That's nice.
4857,Filius Flitwick,About time!  I've been looking all over for you two.  Names.
4858,Harry Potter,"Professor Flitwick, you've known me for five years."
4859,Filius Flitwick,"No exceptions, Potter."
4860,Luna Lovegood,Who are those people?
4861,Filius Flitwick,Aurors. For security.
4862,Draco Malfoy,"It's a not a cane, you cretin. It's a walking stick."
4863,Argus Filch,And what exactly would you be wanting with a walking stick?
4864,Severus Snape,It was his father's.
4865,Draco Malfoy,Is my father's.  He's not dead.
4866,Severus Snape,"It's alright, Mr. Filch.  I can vouch for Mr. Malfoy."
4867,Draco Malfoy,"Nice face, Potter."
4868,Luna Lovegood,Would you like me to fix it? Personally I think you look a bit more devil-may-care this way.  But it's up to you.
4869,Harry Potter,Have you ever fixed one?  A nose.
4870,Luna Lovegood,No.  But I've done several toes and how different are they really?
4871,Harry Potter,What the hell.  Give it a go.
4872,Luna Lovegood,Episkey.
4873,Harry Potter,Well?  How do I look?
4874,Luna Lovegood,Exceptionally ordinary.
4875,Harry Potter,Brilliant.
4876,Ron Weasley,Don' you worry.  He'll be 'long soon 'nuff --
4877,Hermione Granger,Will.  You.  Stop.  Eating!  Your best friend is missing!
4878,Ron Weasley,"Oi!  Turn around, you lunatic."
4879,Ginny Weasley,He's covered in blood again.  Why is it he's always covered in blood?
4880,Ron Weasley,Looks like his own this time.
4881,Hermione Granger,"Where've you been, Harry?  And what happened to your face?"
4882,Harry Potter,Later.  What've I missed?
4883,Ron Weasley,"Sorting Hat urged us all to be brave and strong in these troubled times -- easy for it to say -- it's a hat, isn't it?  First Years seemed to enjoy it, though. Wankers. Filch give you the wand outside?"
4884,Harry Potter,Thanks...
4885,Hermione Granger,What's happened to his hand?
4886,Albus Dumbledore,"The very best of evenings to you! First off, please join me in welcoming the newest member of our staff, Horace Slughorn."
4887,Albus Dumbledore,"Professor Slughorn, I'm happy to say, has agreed to resume his old post of Potions master.  Meanwhile the post of Defense Against the Dark Arts will be assumed by Professor Snape."
4888,Albus Dumbledore,"Now, as you know, each and every one of you was searched upon your arrival tonight.  You have a right to know why."
4889,Albus Dumbledore,"Once there was a young man who, like you, sat in this very Hall. Walked this castle's corridors. Slept beneath its roof.  He seemed, to all the world, a student like any other.  His name? Tom Riddle. The Hall goes utterly silent."
4890,Albus Dumbledore,"Today, of course, the world knows him by another name.  Which is why, as I stand looking out upon you all tonight, I am reminded of a sobering fact.  Each day, every hour, this very minute perhaps, dark forces attempt to penetrate this castle.  But in the end, their greatest weapon remains... you."
4891,Albus Dumbledore,"Just something to keep in mind. Now, off to bed.  Pip pip!"
4892,Ron Weasley,That was cheerful.
4893,Minerva McGonagall,"History of Magic is up, ladies, not down.  Mr. Davies -- that's the girl's toilet..."
4894,Minerva McGonagall,Potter!
4895,Harry Potter,This can't be good.
4896,Minerva McGonagall,"Enjoying ourself, are we?"
4897,Harry Potter,"Well, you see, I've got an open period this morning, Professor --"
4898,Minerva McGonagall,So I noticed.  I would think you'd want to fill it with Potions.  Or is it no longer your ambition to become an Auror?
4899,Harry Potter,It is.  Or was.  But I was told I had to get an Outstanding in my
4900,Minerva McGonagall,"And so you did when Professor Snape was teaching Potions. However, Professor Slughorn is perfectly happy to accept N.E.W.T. students with 'Exceeds Expectations.'"
4901,Harry Potter,Really?  Well... brilliant.  I'll head there straight away.
4902,Minerva McGonagall,Good.  And take Weasley with you. He looks far too happy over there.
4903,Ron Weasley,But I don't want to take Potions!
4904,Horace Slughorn,Harry m'boy!  I was beginning to worry!  And I see we've brought someone with us...
4905,Ron Weasley,"Ron Weasley, sir.  But I'm dead awful at Potions, a menace actually, so I probably should just be going --"
4906,Horace Slughorn,"Nonsense, we'll sort you out.  Any friend of Harry's is a friend of mine.  Right then, books out --"
4907,Harry Potter,"Um, sorry, sir, but I haven't got my book yet -- nor's Ron.  You see --"
4908,Horace Slughorn,Not to worry.  You can get what you need from the cupboard.
4909,Horace Slughorn,"Now, as I was saying, I've prepared a few concoctions this morning.  Any ideas what these might be?  Yes, Miss...?"
4910,Hermione Granger,"Granger, sir.  That one there is Veritaserum.  And that would be Polyjuice Potion.  And that is Amortentia! The most powerful love potion in the world."
4911,Hermione Granger,"It's rumored to smell differently to each person, according to what attracts them.  For example, I smell freshly mown grass and new parchment and spearmint toothpaste --"
4912,Horace Slughorn,One of my best friends is Muggle- born.  She's the best in our year...
4913,Horace Slughorn,"Now Amortentia doesn't create actual love, of course.  That's impossible.  But it does cause a powerful infatuation or obsession. For that reason, it is probably the most dangerous potion in this room."
4914,Katie Bell,"Sir, you haven't told us what's in that one."
4915,Horace Slughorn,Ah yes...
4916,Horace Slughorn,"What you see before you, ladies and gentlemen, is a curious little potion known as Felix Felicis. But it is more commonly referred to as --"
4917,Hermione Granger,Liquid luck.
4918,Horace Slughorn,"Yes, Miss Granger.  Desperately tricky to make.  Disastrous should you get it wrong.  But brewed correctly, as this has been, it has remarkable powers.  One sip and you will find that all your endeavors succeed... at least until the effects wear off."
4919,Katie Bell,But then why don't people drink it all the time?
4920,Horace Slughorn,"Because taken in excess it causes giddiness, recklessness and dangerous overconfidence."
4921,Blaise Zabini,"Have you ever taken it, sir?"
4922,Horace Slughorn,Twice.  Once when I was twenty- four.  Once when I was fifty- seven.  Two tablespoons taken at breakfast.  Two perfect days...
4923,Horace Slughorn,"So.  This is what I offer each of you today.  One tiny vial of liquid luck... to the student who, in the hour that remains, manages to brew an acceptable Draught of Living Death, the recipe for which can be found on page ten of your textbook."
4924,Horace Slughorn,"You should know that in all the years of my previous tenure at Hogwarts, not once did a student brew a potion of sufficient quality to claim this prize.  In any event -- good luck."
4925,Hermione Granger,How did you do that?
4926,Harry Potter,Crush it.  Don't cut it.
